#query	Preferred_name	PFAMs	newName										
g10213.t1	USH1G	"Ank_2,Ank_4,SAM_1"	USH1 protein network component sans										
g10214.t1	FADS6	FA_desaturase	fatty acid desaturase 1										
g10215.t1	TRIM16	"PRY,SPRY,zf-B_box"	tripartite motif containing 16										
g10216.t1	TVP23B	DUF846	trans-golgi network vesicle protein 23 homolog B										
g10217.t1	EXOC7	Exo70	exocyst complex component 7										
g10217.t2	EXOC7	Exo70	exocyst complex component 7										
g10217.t3	EXOC7	Exo70	exocyst complex component 7										
g10217.t4	EXOC7	Exo70	exocyst complex component 7										
g10217.t5	EXOC7	Exo70	exocyst complex component 7										
g10217.t6	EXOC7	Exo70	exocyst complex component 7										
g10218.t1	GALR2	7tm_1	galanin receptor 2										
g10219.t1	KCNJ16	IRK	potassium inwardly rectifying channel subfamily J member 16										
g10220.t1	KCNJ2	"IRK,IRK_N"	potassium inwardly rectifying channel subfamily J member 2										
g10221.t1	MAP2K6	Pkinase	mitogen-activated protein kinase kinase 6										
g10222.t1	BTBD17	"BACK,BTB"	BTB domain containing 17										
g10222.t2	BTBD17	"BACK,BTB"	BTB domain containing 17										
g10223.t1	GPR142	7tm_1	G protein-coupled receptor 142										
g10224.t1	GPRC5C	7tm_3	G protein-coupled receptor class C group 5 member C										
g10225.t1	Oxld1	Oxidored-like	oxidoreductase like domain containing 1										
g10226.t1	PDE6G	PDE6_gamma	phosphodiesterase 6G										
g10227.t1	ELOVL3	ELO	ELOVL fatty acid elongase 3										
g10228.t1	-	Frag1	Frag1/DRAM/Sfk1 family										
g10229.t1	PSTK	KTI12	phosphoseryl-tRNA kinase										
g10230.t1	ikzf5	zf-C2H2	IKAROS family zinc finger 5										
g10231.t1	ACADSB	"Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N"	acyl-CoA dehydrogenase short/branched chain										
g10232.t1	HMX3	Homeobox	H6 family homeobox 3										
g10232.t2	HMX3	Homeobox	H6 family homeobox 3										
g10233.t1	BUB3	WD40	BUB3 mitotic checkpoint protein										
g10234.t1	-	NERD	Nuclease-related domain										
g10235.t1	GPR26	7tm_1	G protein-coupled receptor 26										
g10236.t1	CPXM2	"CarboxypepD_reg,F5_F8_type_C,Peptidase_M14"	"carboxypeptidase X, M14 family member 2"										
g10237.t1	CHST15	"Sulfotransfer_1,Sulfotransfer_3"	carbohydrate sulfotransferase 15										
g10238.t1	OAT	Aminotran_3	ornithine aminotransferase										
g10238.t2	OAT	Aminotran_3	ornithine aminotransferase										
g10239.t1	LHPP	"Hydrolase_6,Hydrolase_like"	phospholysine phosphohistidine inorganic pyrophosphate phosphatase										
g10240.t1	FAM53B	FAM53	family with sequence similarity 53 member B										
g10241.t1	HPDL	Glyoxalase	4-hydroxyphenylpyruvate dioxygenase like										
g10242.t1	ZRANB1	"OTU,zf-RanBP"	zinc finger RANBP2-type containing 1										
g10243.t1	CTBP2	"2-Hacid_dh,2-Hacid_dh_C"	C-terminal binding protein 2										
g10244.t1	MMP21	"Hemopexin,PG_binding_1,Peptidase_M10"	matrix metallopeptidase 21										
g10244.t2	MMP21	"Hemopexin,PG_binding_1,Peptidase_M10"	matrix metallopeptidase 21										
g10245.t1	UROS	HEM4	uroporphyrinogen III synthase										
g10246.t1	BCCIP	BCIP	BRCA2 and CDKN1A interacting protein										
g10247.t1	dhx32	"HA2,OB_NTP_bind"	DEAH-box helicase 32 (putative)										
g10248.t1	ADAM12	"ADAM_CR,Disintegrin,Pep_M12B_propep,Reprolysin"	ADAM metallopeptidase domain 12										
g10249.t1	-	ALMS_motif	ALMS motif										
g10249.t2	-	ALMS_motif	ALMS motif										
g10249.t3	-	ALMS_motif	ALMS motif										
g10250.t1	DOCK1	"DHR-2,DOCK-C2,DOCK_N,SH3_1,SH3_9"	dedicator of cytokinesis 1										
g10250.t2	DOCK1	"DHR-2,DOCK-C2,DOCK_N,SH3_1,SH3_9"	dedicator of cytokinesis 1										
g10251.t1	FAM196A	FAM196	inhibitory synaptic factor 2A										
g10252.t1	FOXI2	Forkhead	forkhead box I2										
g10253.t1	CLRN3	-	clarin 3										
g10253.t2	CLRN3	-	clarin 3										
g10254.t1	PTPRE	Y_phosphatase	protein tyrosine phosphatase receptor type E										
g10254.t2	PTPRE	Y_phosphatase	protein tyrosine phosphatase receptor type E										
g10255.t1	ENTPD1	GDA1_CD39	ectonucleoside triphosphate diphosphohydrolase 1										
g10255.t2	ENTPD1	GDA1_CD39	ectonucleoside triphosphate diphosphohydrolase 1										
g10256.t1	KCNK1	Ion_trans_2	potassium two pore domain channel subfamily K member 1										
g10257.t1	THBS2	"EGF_3,EGF_CA,TSP_1,TSP_3,TSP_C,VWC"	thrombospondin 2										
g10258.t1	-	"BLM10_mid,DUF3437"	"Proteasome-substrate-size regulator, mid region"										
g10259.t1	CHAC2	ChaC	ChaC glutathione specific gamma-glutamylcyclotransferase 2										
g10260.t1	NRXN1	"EGF,Laminin_G_2,Syndecan"	neurexin 1										
g10260.t2	NRXN1	"EGF,Laminin_G_2,Syndecan"	neurexin 1										
g10260.t3	NRXN1	"EGF,Laminin_G_2,Syndecan"	neurexin 1										
g10261.t1	FSHR	"7tm_1,GnHR_trans,LRRNT,LRR_5,LRR_8"	follicle stimulating hormone receptor										
g10262.t1	FBXO11	"Beta_helix,F-box-like,NosD,zf-UBR"	F-box protein 11										
g10262.t2	FBXO11	"Beta_helix,F-box-like,NosD,zf-UBR"	F-box protein 11										
g10262.t3	FBXO11	"Beta_helix,F-box-like,NosD,zf-UBR"	F-box protein 11										
g10263.t1	MSH2	"MutS_I,MutS_II,MutS_III,MutS_IV,MutS_V"	mutS homolog 2										
g10264.t1	-	GTP_cyclohydroI	GTP cyclohydrolase I										
g10265.t1	CRIPT	Cript	CXXC repeat containing interactor of PDZ3 domain										
g10266.t1	PIGF	PIG-F	placental growth factor										
g10267.t1	COX7A2L	COX7a	cytochrome c oxidase subunit 7A2 like										
g10268.t1	KCNG3	"BTB_2,Ion_trans"	potassium voltage-gated channel modifier subfamily G member 3										
g10269.t1	MTA3	"BAH,ELM2,GATA,MTA_R1,Myb_DNA-binding"	metastasis associated 1 family member 3										
g10270.t1	PPM1B	"PP2C,PP2C_C"	"protein phosphatase, Mg2+/Mn2+ dependent 1B"										
g10270.t2	PPM1B	"PP2C,PP2C_C"	"protein phosphatase, Mg2+/Mn2+ dependent 1B"										
g10271.t1	SIX3	"Homeobox,SIX1_SD"	SIX homeobox 3										
g10272.t1	PRKCE	"C1_1,C2,Pkinase,Pkinase_C"	protein kinase C epsilon										
g10273.t1	hif-1	"HIF-1,HIF-1a_CTAD,PAS,PAS_11,PAS_3,PAS_9"	"SET domain containing 2, histone lysine methyltransferase"										
g10274.t1	GLUD1	"ELFV_dehydrog,ELFV_dehydrog_N"	glutamate dehydrogenase 1										
g10275.t1	SNCG	Synuclein	synuclein gamma										
g10275.t2	SNCG	Synuclein	synuclein gamma										
g10276.t1	LDB3	"DUF4749,PDZ"	LIM domain binding 3										
g10277.t1	USP54	UCH	ubiquitin specific peptidase 54										
g10277.t2	USP54	UCH	ubiquitin specific peptidase 54										
g10278.t1	-	Calsarcin	myozenin family protein										
g10278.t2	-	Calsarcin	myozenin family protein										
g10279.t1	-	PDZ	PDZ domain (Also known as DHR or GLGF)										
g10280.t1	SEC24C	"Gelsolin,Sec23_BS,Sec23_helical,Sec23_trunk,zf-Sec23_Sec24"	"SEC24 homolog C, COPII coat complex component"										
g10280.t2	SEC24C	"Gelsolin,Sec23_BS,Sec23_helical,Sec23_trunk,zf-Sec23_Sec24"	"SEC24 homolog C, COPII coat complex component"										
g10280.t3	SEC24C	"Gelsolin,Sec23_BS,Sec23_helical,Sec23_trunk,zf-Sec23_Sec24"	"SEC24 homolog C, COPII coat complex component"										
g10280.t4	SEC24C	"Gelsolin,Sec23_BS,Sec23_helical,Sec23_trunk,zf-Sec23_Sec24"	"SEC24 homolog C, COPII coat complex component"										
g10281.t1	CAMK2G	"CaMKII_AD,Pkinase"	calcium/calmodulin dependent protein kinase II gamma										
g10281.t2	CAMK2G	"CaMKII_AD,Pkinase"	calcium/calmodulin dependent protein kinase II gamma										
g10281.t3	CAMK2G	"CaMKII_AD,Pkinase"	calcium/calmodulin dependent protein kinase II gamma										
g10281.t4	CAMK2G	"CaMKII_AD,Pkinase"	calcium/calmodulin dependent protein kinase II gamma										
g10281.t5	CAMK2G	"CaMKII_AD,Pkinase"	calcium/calmodulin dependent protein kinase II gamma										
g10281.t6	CAMK2G	"CaMKII_AD,Pkinase"	calcium/calmodulin dependent protein kinase II gamma										
g10281.t7	CAMK2G	"CaMKII_AD,Pkinase"	calcium/calmodulin dependent protein kinase II gamma										
g10281.t8	CAMK2G	"CaMKII_AD,Pkinase"	calcium/calmodulin dependent protein kinase II gamma										
g10282.t1	-	"Kringle,SRCR,Trypsin"	Kringle domain										
g10283.t1	TRIM7	"PRY,SPRY,zf-B_box,zf-C3HC4,zf-C3HC4_4,zf-RING_UBOX"	tripartite motif containing 7										
g10284.t1	cdr2	-	cerebellar degeneration related protein 2										
g10285.t1	POLR3E	Sin_N	RNA polymerase III subunit E										
g10286.t1	EEF2K	"Alpha_kinase,Sel1"	eukaryotic elongation factor 2 kinase										
g10286.t2	EEF2K	"Alpha_kinase,Sel1"	eukaryotic elongation factor 2 kinase										
g10287.t1	Tha1	Beta_elim_lyase	Beta-eliminating lyase										
g10288.t1	socs3	"SH2,SOCS_box"	suppressor of cytokine signaling 3										
g10289.t1	PGS1	PLDc_2	tubulin polyglutamylase complex subunit 1										
g10290.t1	CYTH1	"PH,Sec7"	cytohesin 1										
g10290.t2	CYTH1	"PH,Sec7"	cytohesin 1										
g10291.t1	TIMP2	TIMP	TIMP metallopeptidase inhibitor 2										
g10292.t1	SFXN2	Mtc	sideroflexin 2										
g10293.t1	ARL3	Arf	ADP ribosylation factor like GTPase 3										
g10294.t1	TRIM8	zf-C3HC4_4	tripartite motif containing 8										
g10295.t1	ST6GALNAC1	Glyco_transf_29	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1"										
g10295.t2	ST6GALNAC1	Glyco_transf_29	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1"										
g10296.t1	ST6GALNAC1	Glyco_transf_29	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1"										
g10297.t1	ST6GALNAC1	Glyco_transf_29	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1"										
g10298.t1	MXRA7	-	matrix remodeling associated 7										
g10299.t1	SRSF2	RRM_1	serine and arginine rich splicing factor 2										
g10300.t1	RNF157	zf-C3HC4_3	ring finger protein 157										
g10300.t2	RNF157	zf-C3HC4_3	ring finger protein 157										
g10301.t1	-	"Neur_chan_LBD,Neur_chan_memb"	neurotransmitter-gated ion-channel ligand binding domain-containing protein										
g10302.t1	-	"Neur_chan_LBD,Neur_chan_memb"	neurotransmitter-gated ion-channel ligand binding domain-containing protein										
g10303.t1	-	"ADAM_CR,Disintegrin,Pep_M12B_propep,Reprolysin"	ADAM cysteine-rich										
g10303.t2	-	"ADAM_CR,Disintegrin,Pep_M12B_propep,Reprolysin"	ADAM cysteine-rich										
g10304.t1	COASY	"CTP_transf_like,CoaE"	Coenzyme A synthase										
g10305.t1	mylk	"I-set,Pkinase,fn3"	myosin light chain kinase										
g10306.t1	-	Tetraspannin	tetraspanin family protein										
g10307.t1	PUS3	PseudoU_synth_1	pseudouridine synthase 3										
g10308.t1	dcakd	CoaE	dephospho-CoA kinase domain containing										
g10309.t1	-	"C1q,Collagen"	C1q domain										
g10310.t1	VCL	Vinculin	vinculin										
g10311.t1	ADK	PfkB	adenosine kinase										
g10312.t1	KAT6B	"Linker_histone,MOZ_SAS,PHD"	lysine acetyltransferase 6B										
g10313.t1	DUPD1	DSPc	dual specificity phosphatase 29										
g10313.t2	DUPD1	DSPc	dual specificity phosphatase 29										
g10314.t1	-	DSPc	"Dual specificity phosphatase, catalytic domain"										
g10315.t1	-	DSPc	"Dual specificity phosphatase, catalytic domain"										
g10316.t1	Dusp13	DSPc	dual specificity phosphatase 13B										
g10317.t1	SAMD8	"PAP2_C,SAM_1"	sterile alpha motif domain containing 8										
g10318.t1	VDAC2	Porin_3	voltage dependent anion channel 2										
g10319.t1	COMTD1	Methyltransf_3	catechol-O-methyltransferase domain containing 1										
g10319.t2	COMTD1	Methyltransf_3	catechol-O-methyltransferase domain containing 1										
g10320.t1	ZNF503	nlz1	zinc finger protein 503										
g10321.t1	KCNMA1	"BK_channel_a,Ion_trans,Ion_trans_2"	potassium calcium-activated channel subfamily M alpha 1										
g10321.t2	KCNMA1	"BK_channel_a,Ion_trans,Ion_trans_2"	potassium calcium-activated channel subfamily M alpha 1										
g10322.t1	DLG5	"CARD,Guanylate_kin,PDZ,Takusan,dbPDZ_assoc"	discs large MAGUK scaffold protein 5										
g10322.t2	DLG5	"CARD,Guanylate_kin,PDZ,Takusan,dbPDZ_assoc"	discs large MAGUK scaffold protein 5										
g10322.t3	DLG5	"CARD,Guanylate_kin,PDZ,Takusan,dbPDZ_assoc"	discs large MAGUK scaffold protein 5										
g10323.t1	ANXA11	Annexin	annexin A11										
g10324.t1	ZCCHC24	"zf-3CxxC_2,zf-CCHC_2"	zinc finger CCHC-type containing 24										
g10324.t2	ZCCHC24	"zf-3CxxC_2,zf-CCHC_2"	zinc finger CCHC-type containing 24										
g10325.t1	PPIF	Pro_isomerase	peptidylprolyl isomerase F										
g10327.t1	ZMIZ1	zf-MIZ	zinc finger MIZ-type containing 1										
g10329.t1	POLR3A	"RNA_pol_Rpb1_1,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5"	RNA polymerase III subunit A										
g10330.t1	QRFPR	7tm_1	pyroglutamylated RFamide peptide receptor										
g10331.t1	-	START	START domain										
g10332.t1	PALD1	PTPlike_phytase	phosphatase domain containing paladin 1										
g10333.t1	NODAL	"TGF_beta,TGFb_propeptide"	nodal growth differentiation factor										
g10334.t1	LRRC20	"LRR_1,LRR_8"	leucine rich repeat containing 20										
g10335.t1	PPA1	Pyrophosphatase	inorganic pyrophosphatase 1										
g10336.t1	SAR1A	Arf	secretion associated Ras related GTPase 1A										
g10337.t1	SPOCK2	"Kazal_2,SPARC_Ca_bdg,Thyroglobulin_1"	"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2"										
g10337.t2	SPOCK2	"Kazal_2,SPARC_Ca_bdg,Thyroglobulin_1"	"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2"										
g10338.t1	ASCC1	"AKAP7_NLS,KH_1"	activating signal cointegrator 1 complex subunit 1										
g10339.t1	ANAPC16	ANAPC16	anaphase promoting complex subunit 16										
g10340.t1	DDIT4	RTP801_C	DNA damage inducible transcript 4										
g10341.t1	DNAJB12	"DUF1977,DnaJ"	DnaJ heat shock protein family (Hsp40) member B12										
g10342.t1	SCD	FA_desaturase	stearoyl-CoA desaturase										
g10343.t1	SEC31B	"Sec16_C,WD40"	"SEC31 homolog B, COPII coat complex component"										
g10343.t2	SEC31B	"Sec16_C,WD40"	"SEC31 homolog B, COPII coat complex component"										
g10344.t1	NDUFB8	NDUF_B8	NADH:ubiquinone oxidoreductase subunit B8										
g10345.t1	FBXL15	"F-box,LRR_6"	F-box and leucine rich repeat protein 15										
g10346.t1	PAX2	"PAX,Pax2_C"	paired box 2										
g10347.t1	CHST3	Sulfotransfer_1	carbohydrate sulfotransferase 3										
g10348.t1	GHITM	Bax1-I	growth hormone inducible transmembrane protein										
g10349.t1	CDHR1	Cadherin	cadherin related family member 1										
g10350.t1	LRIT2	"I-set,Ig_3,LRR_8"	"leucine rich repeat, Ig-like and transmembrane domains 2"										
g10351.t1	LRIT1	"I-set,Ig_3,LRR_8,fn3"	"leucine rich repeat, Ig-like and transmembrane domains 1"										
g10352.t1	rgr	7tm_1	retinal G protein coupled receptor										
g10353.t1	SLC18A3	MFS_1	solute carrier family 18 member A3										
g10354.t1	CHAT	Carn_acyltransf	choline O-acetyltransferase										
g10355.t1	PARG	PARG_cat	poly(ADP-ribose) glycohydrolase										
g10356.t1	ZDHHC6	"DHHC,SH3_2"	zinc finger DHHC-type palmitoyltransferase 6										
g10356.t2	ZDHHC6	"DHHC,SH3_2"	zinc finger DHHC-type palmitoyltransferase 6										
g10357.t1	VTI1A	"V-SNARE,V-SNARE_C"	vesicle transport through interaction with t-SNAREs 1A										
g10357.t2	VTI1A	"V-SNARE,V-SNARE_C"	vesicle transport through interaction with t-SNAREs 1A										
g10358.t1	TCF7L2	"CTNNB1_binding,HMG_box"	transcription factor 7 like 2										
g10358.t2	TCF7L2	"CTNNB1_binding,HMG_box"	transcription factor 7 like 2										
g10359.t1	-	Crystall	beta/gamma crystallin										
g10360.t1	-	Crystall	beta/gamma crystallin										
g10361.t1	ALDH18A1	"AA_kinase,Aldedh"	aldehyde dehydrogenase 18 family member A1										
g10361.t2	ALDH18A1	"AA_kinase,Aldedh"	aldehyde dehydrogenase 18 family member A1										
g10362.t1	PNMT	NNMT_PNMT_TEMT	phosphatidylethanolamine N-methyltransferase										
g10363.t1	PPP1R1B	DARPP-32	protein phosphatase 1 regulatory inhibitor subunit 1B										
g10363.t2	PPP1R1B	DARPP-32	protein phosphatase 1 regulatory inhibitor subunit 1B										
g10364.t1	NEUROD2	"HLH,Neuro_bHLH"	neuronal differentiation 2										
g10366.t1	MED1	Med1	mediator complex subunit 1										
g10367.t1	STAC2	"C1_1,SH3_9,STAC2_u1"	SH3 and cysteine rich domain 2										
g10368.t1	RPL19	Ribosomal_L19e	ribosomal protein L19										
g10369.t1	GPAM	Acyltransferase	"glycerol-3-phosphate acyltransferase, mitochondrial"										
g10369.t2	GPAM	Acyltransferase	"glycerol-3-phosphate acyltransferase, mitochondrial"										
g10370.t1	FRMD1	"FERM_C,FERM_M,FERM_N,PDZ"	FERM domain containing 1										
g10371.t1	GHDC	GH3	GH3 domain containing										
g10372.t1	KCNH4	"Ion_trans,PAS_9,cNMP_binding"	potassium voltage-gated channel subfamily H member 4										
g10373.t1	RAB5C	Ras	"RAB5C, member RAS oncogene family"										
g10374.t1	ZNF385C	zf-met	zinc finger protein 385C										
g10374.t2	ZNF385C	zf-met	zinc finger protein 385C										
g10375.t1	DNAJC7	"DnaJ,TPR_1,TPR_16,TPR_2,TPR_8"	DnaJ heat shock protein family (Hsp40) member C7										
g10375.t2	DNAJC7	"DnaJ,TPR_1,TPR_16,TPR_2,TPR_8"	DnaJ heat shock protein family (Hsp40) member C7										
g10376.t1	ACLY	"ATP-grasp_2,Citrate_bind,Citrate_synt,CoA_binding,Ligase_CoA"	ATP citrate lyase										
g10377.t1	KLHL11	"BACK,BTB,Kelch_1"	kelch like family member 11										
g10378.t1	NT5C3B	UMPH-1	"5'-nucleotidase, cytosolic IIIB"										
g10379.t1	FKBP10	"EF-hand_5,FKBP_C"	FKBP prolyl isomerase 10										
g10380.t1	ADAM11	"ADAM_CR,Disintegrin,EGF_2,Pep_M12B_propep,Reprolysin"	ADAM metallopeptidase domain 11										
g10380.t2	ADAM11	"ADAM_CR,Disintegrin,EGF_2,Pep_M12B_propep,Reprolysin"	ADAM metallopeptidase domain 11										
g10380.t3	ADAM11	"ADAM_CR,Disintegrin,EGF_2,Pep_M12B_propep,Reprolysin"	ADAM metallopeptidase domain 11										
g10380.t4	ADAM11	"ADAM_CR,Disintegrin,EGF_2,Pep_M12B_propep,Reprolysin"	ADAM metallopeptidase domain 11										
g10381.t1	DBF4B	zf-DBF	DBF4B-CDC7 kinase regulatory subunit										
g10382.t1	GJC1	connexin domain-containing protein	gap junction protein gamma 1										
g10383.t1	PHOSPHO1	Put_Phosphatase	phosphoethanolamine/phosphocholine phosphatase 1										
g10384.t1	VAT1	"ADH_N,ADH_zinc_N,ADH_zinc_N_2"	solute carrier family 18 member A1										
g10385.t1	RND2	Ras	Rho family GTPase 2										
g10386.t1	BRCA1	"BRCT,BRCT_assoc,zf-C3HC4,zf-C3HC4_2,zf-C3HC4_4"	BRCA1 DNA repair associated										
g10387.t1	BECN1	"APG6,BH3"	beclin 1										
g10387.t2	BECN1	"APG6,BH3"	beclin 1										
g10388.t1	TLK2	Pkinase	tousled like kinase 2										
g10388.t2	TLK2	Pkinase	tousled like kinase 2										
g10389.t1	ITGB3	"EGF_2,Integrin_B_tail,Integrin_b_cyt,Integrin_beta,PSI_integrin"	integrin subunit beta 3										
g10390.t1	CPN1	"CarboxypepD_reg,Peptidase_M14"	cytochrome P450 family 11 subfamily B member 1										
g10391.t1	DNMBP	"BAR,RhoGEF,SH3_1,SH3_2,SH3_9"	dynamin binding protein										
g10391.t2	DNMBP	"BAR,RhoGEF,SH3_1,SH3_2,SH3_9"	dynamin binding protein										
g10392.t1	NRAP	"LIM,Nebulin"	nucleolar protein 6										
g10393.t1	CASP7	Peptidase_C14	caspase 7										
g10394.t1	PLEKHS1	PH	pleckstrin homology domain containing S1										
g10395.t1	DCLRE1A	"DRMBL,Lactamase_B_2"	DNA cross-link repair 1A										
g10395.t2	DCLRE1A	"DRMBL,Lactamase_B_2"	DNA cross-link repair 1A										
g10396.t1	NHLRC2	"NHL,Thioredoxin_8"	NHL repeat containing 2										
g10397.t1	-	"Gag_p30,RNase_H,RVP,RVT_1,rve,zf-CCHC"	Gag P30 core shell protein										
g10398.t1	ADRB1	7tm_1	adrenoceptor beta 1										
g10399.t1	CCDC186	-	coiled-coil domain containing 186										
g10399.t2	CCDC186	-	coiled-coil domain containing 186										
g10400.t1	TDRD1	"TUDOR,zf-MYND"	tudor domain containing 1										
g10400.t2	TDRD1	"TUDOR,zf-MYND"	tudor domain containing 1										
g10401.t1	VWA2	"EGF,VWA,hEGF"	von Willebrand factor A domain containing 2										
g10401.t2	VWA2	"EGF,VWA,hEGF"	von Willebrand factor A domain containing 2										
g10402.t1	AFAP1L2	PH	actin filament associated protein 1 like 2										
g10402.t2	AFAP1L2	PH	actin filament associated protein 1 like 2										
g10402.t3	AFAP1L2	PH	actin filament associated protein 1 like 2										
g10402.t4	AFAP1L2	PH	actin filament associated protein 1 like 2										
g10402.t5	AFAP1L2	PH	actin filament associated protein 1 like 2										
g10403.t1	ATRNL1	"CUB,EGF_2,Kelch_1,Kelch_3,Kelch_4,Kelch_5,Laminin_EGF,Lectin_C,PSI"	attractin like 1										
g10404.t1	GFRA1	GDNF	GDNF family receptor alpha 1										
g10405.t1	-	DUF1773	Domain of unknown function										
g10406.t1	NRG3	Neuregulin	neuregulin 3										
g10407.t1	CEP55	EABR	centrosomal protein 55										
g10408.t1	RBP4	Lipocalin	retinol binding protein 4										
g10409.t1	PDE6C	"GAF,PDEase_I"	phosphodiesterase 6C										
g10410.t1	FRA10AC1	Fra10Ac1	FRA10A associated CGG repeat 1										
g10411.t1	LGI1	"EPTP,LRR_8"	leucine rich glioma inactivated 1										
g10412.t1	SLC35G1	EamA	solute carrier family 35 member G1										
g10413.t1	PLCE1	"C2,EF-hand_like,PI-PLC-X,PI-PLC-Y,RA,RasGEF"	phospholipase C epsilon 1										
g10413.t2	PLCE1	"C2,EF-hand_like,PI-PLC-X,PI-PLC-Y,RA,RasGEF"	phospholipase C epsilon 1										
g10413.t3	PLCE1	"C2,EF-hand_like,PI-PLC-X,PI-PLC-Y,RA,RasGEF"	phospholipase C epsilon 1										
g10414.t1	NMT1	"NMT,NMT_C"	N-myristoyltransferase 1										
g10415.t1	-	"Gelsolin,VHP"	Gelsolin repeat										
g10416.t1	-	IRK	Inward rectifier potassium channel										
g10416.t2	-	IRK	Inward rectifier potassium channel										
g10417.t1	ZNF281	zf-C2H2	zinc finger protein 281										
g10417.t2	ZNF281	zf-C2H2	zinc finger protein 281										
g10418.t1	MUC13	SEA	"mucin 13, cell surface associated"										
g10419.t1	MUC13	SEA	"mucin 13, cell surface associated"										
g10420.t1	MUC13	SEA	"mucin 13, cell surface associated"										
g10421.t1	lrp2	"EGF_CA,FXa_inhibition,Ldl_recept_a,Ldl_recept_b,cEGF"	LDL receptor related protein 2										
g10422.t1	-	"Guanylate_kin,L27,PDZ,SH3_1,SH3_2"	Guanylate kinase										
g10423.t1	PSMC5	AAA	"proteasome 26S subunit, ATPase 5"										
g10424.t1	SMARCD2	SWIB	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"										
g10425.t1	ATXN7L3	"SCA7,Sgf11"	ataxin 7 like 3										
g10426.t1	-	"CBFD_NFYB_HMF,HMG_box,HMG_box_2"	Histone-like transcription factor (CBF/NF-Y) and archaeal histone										
g10427.t1	-	"HMG_box,HMG_box_2,HMG_box_5"	HMG (high mobility group) box										
g10428.t1	-	"Band_3_cyto,HCO3_cotransp"	Band 3 cytoplasmic domain										
g10429.t1	NGFR	"Death,TNFR_c6"	nerve growth factor receptor										
g10431.t1	-	"C8,NIDO,TIL,TILa,VWD,Zona_pellucida"	C8 domain										
g10432.t1	-	"C8,NIDO,TIL,TILa,VWD,Zona_pellucida"	C8 domain										
g10433.t1	-	Neurexophilin	Neurexophilin										
g10434.t1	SPOP	"BTB,MATH"	speckle type BTB/POZ protein										
g10435.t1	CENPT	"CENP-T_C,CENP-T_N"	centromere protein T										
g10436.t1	NDUFA4	B12D	NDUFA4 mitochondrial complex associated										
g10437.t1	FAM117A	FAM117	family with sequence similarity 117 member A										
g10438.t1	RUNDC3A	RUN	RUN domain containing 3A										
g10439.t1	-	"7tm_2,HRM"	7 transmembrane receptor (Secretin family)										
g10440.t1	TACO1	Transcrip_reg	translational activator of cytochrome c oxidase I										
g10441.t1	KCNH6	"Ion_trans,PAS_9,cNMP_binding"	potassium voltage-gated channel subfamily H member 6										
g10441.t2	KCNH6	"Ion_trans,PAS_9,cNMP_binding"	potassium voltage-gated channel subfamily H member 6										
g10442.t1	ERBB2	"Furin-like,GF_recep_IV,Pkinase_Tyr,Recep_L_domain"	erb-b2 receptor tyrosine kinase 2										
g10442.t2	ERBB2	"Furin-like,GF_recep_IV,Pkinase_Tyr,Recep_L_domain"	erb-b2 receptor tyrosine kinase 2										
g10443.t1	PGAP3	Per1	post-GPI attachment to proteins phospholipase 3										
g10444.t1	MYLPF	EF-hand_6	myosin light chain 11										
g10446.t1	-	"zf-C2H2,zf-C2H2_6"	C2H2 type domain-containing zinc finger protein										
g10447.t1	PKMYT1	Pkinase	"protein kinase, membrane associated tyrosine/threonine 1"										
g10448.t1	TCEB2	ubiquitin	elongin B										
g10449.t1	TGFB1I1	"LIM,Paxillin"	transforming growth factor beta 1 induced transcript 1										
g10449.t2	TGFB1I1	"LIM,Paxillin"	transforming growth factor beta 1 induced transcript 1										
g10450.t1	PATL2	PAT1	PAT1 homolog 2										
g10450.t2	PATL2	PAT1	PAT1 homolog 2										
g10452.t1	paqr4	HlyIII	progestin and adipoQ receptor family member 4										
g10453.t1	PELO	"eRF1_1,eRF1_2,eRF1_3"	pelota mRNA surveillance and ribosome rescue factor										
g10454.t1	PPP1CA	"Metallophos,STPPase_N"	protein phosphatase 1 catalytic subunit alpha										
g10455.t1	ATP2A1	"Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,HAD,Hydrolase,Hydrolase_3"	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1										
g10455.t2	ATP2A1	"Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,HAD,Hydrolase,Hydrolase_3"	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1										
g10455.t3	ATP2A1	"Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,HAD,Hydrolase,Hydrolase_3"	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1										
